Project Name,Project Version,Project Author,Project License,Library Name,Library Version,Library Type,Library Author,Library License
jest,30.1.3,NA,NA,source-map-support,0.5.10,library,NA,MIT
jest,30.1.3,NA,NA,emittery,0.13.1,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,jest-haste-map,30.1.0,library,NA,MIT
jest,30.1.3,NA,NA,jest-jasmine2,30.1.3,library,NA,MIT
jest,30.1.3,NA,NA,jest-leak-detector,30.1.0,library,NA,MIT
jest,30.1.3,NA,NA,jest-message-util,30.1.0,library,NA,MIT
jest,30.1.3,NA,NA,jest-runtime,30.1.3,library,NA,MIT
jest,30.1.3,NA,NA,jest-watcher,30.1.3,library,NA,MIT
jest,30.1.3,NA,NA,jest-worker,30.1.0,library,NA,MIT
jest,30.1.3,NA,NA,source-map-support,0.5.13,library,NA,MIT
jest,30.1.3,NA,NA,merge-stream,2.0.0,library,NA,MIT
jest,30.1.3,NA,NA,supports-color,8.1.3,library,NA,MIT
jest,30.1.3,NA,NA,ungap__structured-clone,1.2.0,library,NA,MIT
jest,30.1.3,NA,NA,structured-clone,1.3.0,library,Andrea Giammarchi,ISC
jest,30.1.3,NA,NA,get-stream,6.0.1,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,worker-farm,1.7.0,library,NA,MIT
jest,30.1.3,NA,NA,errno,0.1.8,library,NA,MIT
jest,30.1.3,NA,NA,prr,1.0.1,library,Rod Vagg,MIT
jest,30.1.3,NA,NA,ansi-escapes,4.3.2,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,string-length,4.0.2,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,char-regex,1.0.2,library,Richie Bendall,MIT
jest,30.1.3,NA,NA,type-fest,2.19.0,library,Sindre Sorhus,NA
jest,30.1.3,NA,NA,fake-timers,30.1.2,library,NA,MIT
jest,30.1.3,NA,NA,source-map,30.0.1,library,NA,MIT
jest,30.1.3,NA,NA,cjs-module-lexer,2.1.0,library,Guy Bedford,MIT
jest,30.1.3,NA,NA,collect-v8-coverage,1.0.2,library,NA,MIT
jest,30.1.3,NA,NA,strip-bom,4.0.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,callsites,3.1.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,fake-timers,13.0.5,library,Christian Johansen,BSD-3-Clause
jest,30.1.3,NA,NA,sinonjs__fake-timers,8.1.5,library,NA,MIT
jest,30.1.3,NA,NA,commons,3.0.1,library,NA,BSD-3-Clause
jest,30.1.3,NA,NA,type-detect,4.0.8,library,Jake Luer,MIT
jest,30.1.3,NA,NA,babel__code-frame,7.0.6,library,NA,MIT
jest,30.1.3,NA,NA,stack-utils,2.0.3,library,NA,MIT
jest,30.1.3,NA,NA,stack-utils,2.0.6,library,James Talmage,MIT
jest,30.1.3,NA,NA,escape-string-regexp,2.0.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,expect,30.1.2,library,NA,MIT
jest,30.1.3,NA,NA,co,4.6.6,library,NA,MIT
jest,30.1.3,NA,NA,co,4.6.0,library,NA,MIT
jest,30.1.3,NA,NA,is-generator-fn,2.1.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,jest-each,30.1.0,library,Matt Phillips,MIT
jest,30.1.3,NA,NA,jest-matcher-utils,30.1.2,library,NA,MIT
jest,30.1.3,NA,NA,jest-diff,30.1.2,library,NA,MIT
jest,30.1.3,NA,NA,diff-sequences,30.0.1,library,NA,MIT
jest,30.1.3,NA,NA,jest,2.1.1,library,Nicolas DUBIEN,MIT
jest,30.1.3,NA,NA,benchmark,2.1.4,library,Mathias Bynens,MIT
jest,30.1.3,NA,NA,diff,7.0.0,library,NA,BSD-3-Clause
jest,30.1.3,NA,NA,lodash,4.17.21,library,John-David Dalton,MIT
jest,30.1.3,NA,NA,platform,1.3.6,library,Benjamin Tan,MIT
jest,30.1.3,NA,NA,fast-check,4.1.1,library,Nicolas DUBIEN,MIT
jest,30.1.3,NA,NA,pure-rand,7.0.1,library,Nicolas DUBIEN,MIT
jest,30.1.3,NA,NA,expect,30.1.2,library,NA,MIT
jest,30.1.3,NA,NA,expect-utils,30.1.2,library,NA,MIT
jest,30.1.3,NA,NA,fb-watchman,2.0.5,library,NA,MIT
jest,30.1.3,NA,NA,anymatch,3.1.3,library,Elan Shanker,ISC
jest,30.1.3,NA,NA,fb-watchman,2.0.2,library,Wez Furlong,Apache-2.0
jest,30.1.3,NA,NA,fsevents,2.3.3,library,NA,MIT
jest,30.1.3,NA,NA,walker,1.0.8,library,Naitik Shah,Apache-2.0
jest,30.1.3,NA,NA,makeerror,1.0.12,library,Naitik Shah,BSD-3-Clause
jest,30.1.3,NA,NA,tmpl,1.0.5,library,Naitik Shah,BSD-3-Clause
jest,30.1.3,NA,NA,node-gyp,11.2.0,library,Nathan Rajlich,MIT
jest,30.1.3,NA,NA,env-paths,2.2.1,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,exponential-backoff,3.1.2,library,Sami Sayegh,Apache-2.0
jest,30.1.3,NA,NA,make-fetch-happen,14.0.3,library,GitHub Inc.,ISC
jest,30.1.3,NA,NA,nopt,8.1.0,library,GitHub Inc.,ISC
jest,30.1.3,NA,NA,proc-log,5.0.0,library,GitHub Inc.,ISC
jest,30.1.3,NA,NA,tar,7.4.3,library,Isaac Z. Schlueter,ISC
jest,30.1.3,NA,NA,tinyglobby,0.2.14,library,Superchupu,MIT
jest,30.1.3,NA,NA,which,5.0.0,library,GitHub Inc.,ISC
jest,30.1.3,NA,NA,fdir,6.4.4,library,thecodrr,MIT
jest,30.1.3,NA,NA,picomatch,4.0.2,library,Jon Schlinkert,MIT
jest,30.1.3,NA,NA,fs-minipass,4.0.1,library,Isaac Z. Schlueter,ISC
jest,30.1.3,NA,NA,chownr,3.0.0,library,Isaac Z. Schlueter,BlueOak-1.0.0
jest,30.1.3,NA,NA,minipass,7.1.2,library,Isaac Z. Schlueter,ISC
jest,30.1.3,NA,NA,minizlib,3.0.2,library,Isaac Z. Schlueter,MIT
jest,30.1.3,NA,NA,mkdirp,3.0.1,library,NA,MIT
jest,30.1.3,NA,NA,yallist,5.0.0,library,Isaac Z. Schlueter,BlueOak-1.0.0
jest,30.1.3,NA,NA,abbrev,3.0.1,library,GitHub Inc.,ISC
jest,30.1.3,NA,NA,agent,3.0.0,library,GitHub Inc.,ISC
jest,30.1.3,NA,NA,cacache,19.0.1,library,GitHub Inc.,ISC
jest,30.1.3,NA,NA,http-cache-semantics,4.2.0,library,Kornel Lesiński,BSD-2-Clause
jest,30.1.3,NA,NA,minipass-fetch,4.0.1,library,GitHub Inc.,MIT
jest,30.1.3,NA,NA,minipass-flush,1.0.5,library,Isaac Z. Schlueter,ISC
jest,30.1.3,NA,NA,minipass-pipeline,1.2.4,library,Isaac Z. Schlueter,ISC
jest,30.1.3,NA,NA,negotiator,1.0.0,library,NA,MIT
jest,30.1.3,NA,NA,promise-retry,2.0.1,library,IndigoUnited,MIT
jest,30.1.3,NA,NA,ssri,12.0.0,library,GitHub Inc.,ISC
jest,30.1.3,NA,NA,err-code,2.0.3,library,IndigoUnited,MIT
jest,30.1.3,NA,NA,retry,0.12.0,library,Tim Koschützki,MIT
jest,30.1.3,NA,NA,minipass,3.3.6,library,Isaac Z. Schlueter,ISC
jest,30.1.3,NA,NA,yallist,4.0.0,library,Isaac Z. Schlueter,ISC
jest,30.1.3,NA,NA,encoding,0.1.13,library,Andris Reinman,MIT
jest,30.1.3,NA,NA,minipass-sized,1.0.3,library,Isaac Z. Schlueter,ISC
jest,30.1.3,NA,NA,iconv-lite,0.6.3,library,Alexander Shtuchkin,MIT
jest,30.1.3,NA,NA,safer-buffer,2.1.2,library,Nikita Skovoroda,MIT
jest,30.1.3,NA,NA,fs,4.0.0,library,GitHub Inc.,ISC
jest,30.1.3,NA,NA,fs-minipass,3.0.3,library,GitHub Inc.,ISC
jest,30.1.3,NA,NA,lru-cache,10.4.3,library,Isaac Z. Schlueter,ISC
jest,30.1.3,NA,NA,minipass-collect,2.0.1,library,Isaac Z. Schlueter,ISC
jest,30.1.3,NA,NA,p-map,7.0.3,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,unique-filename,4.0.0,library,GitHub Inc.,ISC
jest,30.1.3,NA,NA,unique-slug,5.0.0,library,GitHub Inc.,ISC
jest,30.1.3,NA,NA,imurmurhash,0.1.4,library,Jens Taylor,MIT
jest,30.1.3,NA,NA,agent-base,7.1.3,library,Nathan Rajlich,MIT
jest,30.1.3,NA,NA,http-proxy-agent,7.0.2,library,Nathan Rajlich,MIT
jest,30.1.3,NA,NA,https-proxy-agent,7.0.6,library,Nathan Rajlich,MIT
jest,30.1.3,NA,NA,socks-proxy-agent,8.0.5,library,Nathan Rajlich,MIT
jest,30.1.3,NA,NA,socks,2.8.4,library,Josh Glazebrook,MIT
jest,30.1.3,NA,NA,ip-address,9.0.5,library,Beau Gunderson,MIT
jest,30.1.3,NA,NA,smart-buffer,4.2.0,library,Josh Glazebrook,MIT
jest,30.1.3,NA,NA,jsbn,1.1.0,library,Tom Wu,MIT
jest,30.1.3,NA,NA,sprintf-js,1.1.3,library,Alexandru Mărășteanu,BSD-3-Clause
jest,30.1.3,NA,NA,bser,2.1.1,library,Wez Furlong,Apache-2.0
jest,30.1.3,NA,NA,node-int64,0.4.0,library,Robert Kieffer,MIT
jest,30.1.3,NA,NA,normalize-path,3.0.0,library,Jon Schlinkert,MIT
jest,30.1.3,NA,NA,convert-source-map,2.0.3,library,NA,MIT
jest,30.1.3,NA,NA,write-file-atomic,4.0.3,library,NA,MIT
jest,30.1.3,NA,NA,babel-plugin-istanbul,7.0.1,library,Thai Pangsakulyanont @dtinth,BSD-3-Clause
jest,30.1.3,NA,NA,convert-source-map,2.0.0,library,Thorsten Lorenz,MIT
jest,30.1.3,NA,NA,fast-json-stable-stringify,2.1.0,library,James Halliday,MIT
jest,30.1.3,NA,NA,pirates,4.0.7,library,Ari Porad,MIT
jest,30.1.3,NA,NA,write-file-atomic,5.0.1,library,GitHub Inc.,ISC
jest,30.1.3,NA,NA,signal-exit,4.1.0,library,Ben Coe,ISC
jest,30.1.3,NA,NA,helper-plugin-utils,7.27.1,library,The Babel Team,MIT
jest,30.1.3,NA,NA,load-nyc-config,1.1.0,library,NA,ISC
jest,30.1.3,NA,NA,schema,0.1.3,library,Corey Farrell,MIT
jest,30.1.3,NA,NA,istanbul-lib-instrument,6.0.3,library,Krishnan Anantheswaran,BSD-3-Clause
jest,30.1.3,NA,NA,test-exclude,6.0.0,library,Ben Coe,ISC
jest,30.1.3,NA,NA,parser,7.27.5,library,The Babel Team,MIT
jest,30.1.3,NA,NA,types,7.27.3,library,The Babel Team,MIT
jest,30.1.3,NA,NA,helper-string-parser,7.27.1,library,The Babel Team,MIT
jest,30.1.3,NA,NA,camelcase,5.3.1,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,find-up,4.1.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,get-package-type,0.1.0,library,Corey Farrell,MIT
jest,30.1.3,NA,NA,js-yaml,3.14.1,library,Vladimir Zapparov,MIT
jest,30.1.3,NA,NA,resolve-from,5.0.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,argparse,1.0.10,library,NA,MIT
jest,30.1.3,NA,NA,esprima,4.0.1,library,Ariya Hidayat,BSD-2-Clause
jest,30.1.3,NA,NA,sprintf-js,1.0.3,library,Alexandru Marasteanu,BSD-3-Clause
jest,30.1.3,NA,NA,locate-path,5.0.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,p-locate,4.1.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,p-limit,2.3.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,p-try,2.2.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,jest-pnp-resolver,1.2.3,library,NA,MIT
jest,30.1.3,NA,NA,unrs-resolver,1.7.11,library,JounQin,MIT
jest,30.1.3,NA,NA,url,0.11.4,library,defunctzombie,MIT
jest,30.1.3,NA,NA,punycode,1.4.1,library,Mathias Bynens,MIT
jest,30.1.3,NA,NA,qs,6.14.0,library,NA,BSD-3-Clause
jest,30.1.3,NA,NA,side-channel,1.1.0,library,Jordan Harband,MIT
jest,30.1.3,NA,NA,es-errors,1.3.0,library,Jordan Harband,MIT
jest,30.1.3,NA,NA,object-inspect,1.13.4,library,James Halliday,MIT
jest,30.1.3,NA,NA,side-channel-list,1.0.0,library,Jordan Harband,MIT
jest,30.1.3,NA,NA,side-channel-map,1.0.1,library,Jordan Harband,MIT
jest,30.1.3,NA,NA,side-channel-weakmap,1.0.2,library,Jordan Harband,MIT
jest,30.1.3,NA,NA,call-bound,1.0.4,library,Jordan Harband,MIT
jest,30.1.3,NA,NA,get-intrinsic,1.3.0,library,Jordan Harband,MIT
jest,30.1.3,NA,NA,call-bind-apply-helpers,1.0.2,library,Jordan Harband,MIT
jest,30.1.3,NA,NA,es-define-property,1.0.1,library,Jordan Harband,MIT
jest,30.1.3,NA,NA,es-object-atoms,1.1.1,library,Jordan Harband,MIT
jest,30.1.3,NA,NA,get-proto,1.0.1,library,Jordan Harband,MIT
jest,30.1.3,NA,NA,gopd,1.2.0,library,Jordan Harband,MIT
jest,30.1.3,NA,NA,has-symbols,1.1.0,library,Jordan Harband,MIT
jest,30.1.3,NA,NA,math-intrinsics,1.1.0,library,Jordan Harband,MIT
jest,30.1.3,NA,NA,dunder-proto,1.0.1,library,Jordan Harband,MIT
jest,30.1.3,NA,NA,resolver-binding-darwin-arm64,1.7.11,library,JounQin,MIT
jest,30.1.3,NA,NA,resolver-binding-darwin-x64,1.7.11,library,JounQin,MIT
jest,30.1.3,NA,NA,resolver-binding-freebsd-x64,1.7.11,library,JounQin,MIT
jest,30.1.3,NA,NA,resolver-binding-linux-arm-gnueabihf,1.7.11,library,JounQin,MIT
jest,30.1.3,NA,NA,resolver-binding-linux-arm-musleabihf,1.7.11,library,JounQin,MIT
jest,30.1.3,NA,NA,resolver-binding-linux-arm64-gnu,1.7.11,library,JounQin,MIT
jest,30.1.3,NA,NA,resolver-binding-linux-arm64-musl,1.7.11,library,JounQin,MIT
jest,30.1.3,NA,NA,resolver-binding-linux-ppc64-gnu,1.7.11,library,JounQin,MIT
jest,30.1.3,NA,NA,resolver-binding-linux-riscv64-gnu,1.7.11,library,JounQin,MIT
jest,30.1.3,NA,NA,resolver-binding-linux-riscv64-musl,1.7.11,library,JounQin,MIT
jest,30.1.3,NA,NA,resolver-binding-linux-s390x-gnu,1.7.11,library,JounQin,MIT
jest,30.1.3,NA,NA,resolver-binding-linux-x64-gnu,1.7.11,library,JounQin,MIT
jest,30.1.3,NA,NA,resolver-binding-linux-x64-musl,1.7.11,library,JounQin,MIT
jest,30.1.3,NA,NA,resolver-binding-wasm32-wasi,1.7.11,library,JounQin,MIT
jest,30.1.3,NA,NA,resolver-binding-win32-arm64-msvc,1.7.11,library,JounQin,MIT
jest,30.1.3,NA,NA,resolver-binding-win32-ia32-msvc,1.7.11,library,JounQin,MIT
jest,30.1.3,NA,NA,resolver-binding-win32-x64-msvc,1.7.11,library,JounQin,MIT
jest,30.1.3,NA,NA,napi-postinstall,0.2.4,library,JounQin,MIT
jest,30.1.3,NA,NA,wasm-runtime,0.2.10,library,LongYinan,MIT
jest,30.1.3,NA,NA,core,1.4.3,library,toyobayashi,MIT
jest,30.1.3,NA,NA,runtime,1.4.3,library,toyobayashi,MIT
jest,30.1.3,NA,NA,wasm-util,0.9.0,library,toyobayashi,MIT
jest,30.1.3,NA,NA,tslib,2.8.1,library,Microsoft Corp.,0BSD
jest,30.1.3,NA,NA,wasi-threads,1.0.2,library,toyobayashi,MIT
jest,30.1.3,NA,NA,clsx,2.1.1,library,Luke Edwards,MIT
jest,30.1.3,NA,NA,detect-newline,3.1.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,register,7.27.1,library,The Babel Team,MIT
jest,30.1.3,NA,NA,clone-deep,4.0.1,library,Jon Schlinkert,MIT
jest,30.1.3,NA,NA,find-cache-dir,2.1.0,library,NA,MIT
jest,30.1.3,NA,NA,make-dir,2.1.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,pify,4.0.1,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,commondir,1.0.1,library,James Halliday,MIT
jest,30.1.3,NA,NA,pkg-dir,3.0.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,find-up,3.0.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,locate-path,3.0.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,p-locate,3.0.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,path-exists,3.0.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,is-plain-object,2.0.4,library,Jon Schlinkert,MIT
jest,30.1.3,NA,NA,kind-of,6.0.3,library,Jon Schlinkert,MIT
jest,30.1.3,NA,NA,shallow-clone,3.0.1,library,Jon Schlinkert,MIT
jest,30.1.3,NA,NA,isobject,3.0.1,library,Jon Schlinkert,MIT
jest,30.1.3,NA,NA,aix-ppc64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,android-arm64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,android-arm,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,android-x64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,darwin-arm64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,darwin-x64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,freebsd-arm64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,freebsd-x64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,linux-arm64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,linux-arm,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,linux-ia32,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,linux-loong64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,linux-mips64el,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,linux-ppc64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,linux-riscv64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,linux-s390x,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,linux-x64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,netbsd-arm64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,netbsd-x64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,openbsd-arm64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,openbsd-x64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,sunos-x64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,win32-arm64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,win32-ia32,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,win32-x64,0.25.5,library,NA,MIT
jest,30.1.3,NA,NA,braces,3.0.5,library,NA,MIT
jest,30.1.3,NA,NA,yargs-parser,21.0.3,library,NA,MIT
jest,30.1.3,NA,NA,istanbul-lib-coverage,2.0.6,library,NA,MIT
jest,30.1.3,NA,NA,pkg-dir,4.2.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,resolve-cwd,3.0.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,istanbul-reports,3.0.4,library,NA,MIT
jest,30.1.3,NA,NA,istanbul-lib-report,3.0.3,library,NA,MIT
jest,30.1.3,NA,NA,reporters,30.1.3,library,NA,MIT
jest,30.1.3,NA,NA,jest-config,30.1.3,library,NA,MIT
jest,30.1.3,NA,NA,jest-resolve-dependencies,30.1.3,library,NA,MIT
jest,30.1.3,NA,NA,v8-coverage,0.2.3,library,Charles Samborski,MIT
jest,30.1.3,NA,NA,istanbul-lib-instrument,1.7.7,library,NA,MIT
jest,30.1.3,NA,NA,istanbul-lib-source-maps,4.0.4,library,NA,MIT
jest,30.1.3,NA,NA,node-notifier,8.0.5,library,NA,MIT
jest,30.1.3,NA,NA,istanbul-lib-source-maps,5.0.6,library,Krishnan Anantheswaran,BSD-3-Clause
jest,30.1.3,NA,NA,v8-to-istanbul,9.3.0,library,Ben Coe,ISC
jest,30.1.3,NA,NA,babel-types,7.0.16,library,NA,MIT
jest,30.1.3,NA,NA,ansi-escapes,6.2.1,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,chalk,5.4.1,library,NA,MIT
jest,30.1.3,NA,NA,jest-regex-util,29.6.3,library,NA,MIT
jest,30.1.3,NA,NA,jest-watcher,29.7.0,library,NA,MIT
jest,30.1.3,NA,NA,slash,5.1.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,string-length,5.0.1,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,strip-ansi,7.1.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,ansi-regex,6.1.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,char-regex,2.0.2,library,Richie Bendall,MIT
jest,30.1.3,NA,NA,test-result,29.7.0,library,NA,MIT
jest,30.1.3,NA,NA,types,29.6.3,library,NA,MIT
jest,30.1.3,NA,NA,jest-util,29.7.0,library,NA,MIT
jest,30.1.3,NA,NA,ci-info,3.9.0,library,Thomas Watson Steen,MIT
jest,30.1.3,NA,NA,schemas,29.6.3,library,NA,MIT
jest,30.1.3,NA,NA,typebox,0.27.8,library,sinclairzx81,MIT
jest,30.1.3,NA,NA,console,29.7.0,library,NA,MIT
jest,30.1.3,NA,NA,jest-message-util,29.7.0,library,NA,MIT
jest,30.1.3,NA,NA,pretty-format,29.7.0,library,James Kyle,MIT
jest,30.1.3,NA,NA,picomatch,4.0.0,library,NA,MIT
jest,30.1.3,NA,NA,generator,7.27.5,library,The Babel Team,MIT
jest,30.1.3,NA,NA,plugin-syntax-jsx,7.27.1,library,The Babel Team,MIT
jest,30.1.3,NA,NA,plugin-syntax-typescript,7.27.1,library,The Babel Team,MIT
jest,30.1.3,NA,NA,preset-flow,7.27.1,library,The Babel Team,MIT
jest,30.1.3,NA,NA,snapshot-utils,30.1.2,library,NA,MIT
jest,30.1.3,NA,NA,prettier,2.7.3,library,NA,MIT
jest,30.1.3,NA,NA,semver,7.7.0,library,NA,MIT
jest,30.1.3,NA,NA,babel-preset-current-node-syntax,1.1.0,library,Nicolò Ribaudo,MIT
jest,30.1.3,NA,NA,prettier,2.8.8,library,James Long,MIT
jest,30.1.3,NA,NA,synckit,0.11.8,library,JounQin,MIT
jest,30.1.3,NA,NA,core,0.2.4,library,JounQin,MIT
jest,30.1.3,NA,NA,plugin-syntax-async-generators,7.8.4,library,NA,MIT
jest,30.1.3,NA,NA,plugin-syntax-bigint,7.8.3,library,NA,MIT
jest,30.1.3,NA,NA,plugin-syntax-class-properties,7.12.13,library,NA,MIT
jest,30.1.3,NA,NA,plugin-syntax-class-static-block,7.14.5,library,The Babel Team,MIT
jest,30.1.3,NA,NA,plugin-syntax-import-attributes,7.27.1,library,The Babel Team,MIT
jest,30.1.3,NA,NA,plugin-syntax-import-meta,7.10.4,library,NA,MIT
jest,30.1.3,NA,NA,plugin-syntax-json-strings,7.8.3,library,NA,MIT
jest,30.1.3,NA,NA,plugin-syntax-logical-assignment-operators,7.10.4,library,NA,MIT
jest,30.1.3,NA,NA,plugin-syntax-nullish-coalescing-operator,7.8.3,library,NA,MIT
jest,30.1.3,NA,NA,plugin-syntax-numeric-separator,7.10.4,library,NA,MIT
jest,30.1.3,NA,NA,plugin-syntax-object-rest-spread,7.8.3,library,NA,MIT
jest,30.1.3,NA,NA,plugin-syntax-optional-catch-binding,7.8.3,library,NA,MIT
jest,30.1.3,NA,NA,plugin-syntax-optional-chaining,7.8.3,library,NA,MIT
jest,30.1.3,NA,NA,plugin-syntax-private-property-in-object,7.14.5,library,The Babel Team,MIT
jest,30.1.3,NA,NA,plugin-syntax-top-level-await,7.14.5,library,The Babel Team,MIT
jest,30.1.3,NA,NA,natural-compare,1.4.3,library,NA,MIT
jest,30.1.3,NA,NA,helper-validator-option,7.27.1,library,The Babel Team,MIT
jest,30.1.3,NA,NA,plugin-transform-flow-strip-types,7.27.1,library,The Babel Team,MIT
jest,30.1.3,NA,NA,plugin-syntax-flow,7.27.1,library,The Babel Team,MIT
jest,30.1.3,NA,NA,jsesc,3.1.0,library,Mathias Bynens,MIT
jest,30.1.3,NA,NA,jest-util,26.6.2,library,NA,MIT
jest,30.1.3,NA,NA,types,26.6.2,library,NA,MIT
jest,30.1.3,NA,NA,is-ci,2.0.0,library,Thomas Watson Steen,MIT
jest,30.1.3,NA,NA,ci-info,2.0.0,library,Thomas Watson Steen,MIT
jest,30.1.3,NA,NA,yargs,15.0.19,library,NA,MIT
jest,30.1.3,NA,NA,pretty-ansi,2.0.0,library,NA,MIT
jest,30.1.3,NA,NA,mkdirp,1.0.4,library,NA,MIT
jest,30.1.3,NA,NA,xml,1.0.1,library,Dylan Greene,MIT
jest,30.1.3,NA,NA,html-escaper,2.0.2,library,Andrea Giammarchi,MIT
jest,30.1.3,NA,NA,make-dir,4.0.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,supports-color,7.2.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,foreground-child,3.3.1,library,Isaac Z. Schlueter,ISC
jest,30.1.3,NA,NA,jackspeak,3.4.3,library,Isaac Z. Schlueter,BlueOak-1.0.0
jest,30.1.3,NA,NA,package-json-from-dist,1.0.1,library,Isaac Z. Schlueter,BlueOak-1.0.0
jest,30.1.3,NA,NA,path-scurry,1.11.1,library,Isaac Z. Schlueter,BlueOak-1.0.0
jest,30.1.3,NA,NA,cliui,8.0.2,library,Ben Coe,ISC
jest,30.1.3,NA,NA,parseargs,0.11.0,library,NA,MIT
jest,30.1.3,NA,NA,string-width,5.1.2,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,wrap-ansi,8.1.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,ansi-styles,6.2.1,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,eastasianwidth,0.2.0,library,Masaki Komagata,MIT
jest,30.1.3,NA,NA,emoji-regex,9.2.2,library,Mathias Bynens,MIT
jest,30.1.3,NA,NA,cross-spawn,7.0.6,library,André Cruz,MIT
jest,30.1.3,NA,NA,path-key,3.1.1,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,shebang-command,2.0.0,library,Kevin Mårtensson,MIT
jest,30.1.3,NA,NA,shebang-regex,3.0.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,commander,12.1.0,library,TJ Holowaychuk,MIT
jest,30.1.3,NA,NA,loglevel,1.9.2,library,Tim Perry,MIT
jest,30.1.3,NA,NA,human-signals,2.1.0,library,ehmicky,Apache-2.0
jest,30.1.3,NA,NA,npm-run-path,4.0.1,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,onetime,5.1.2,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,signal-exit,3.0.7,library,Ben Coe,ISC
jest,30.1.3,NA,NA,strip-final-newline,2.0.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,mimic-fn,2.1.0,library,Sindre Sorhus,MIT
jest,30.1.3,NA,NA,config-array,0.20.0,library,Nicholas C. Zakas,Apache-2.0
jest,30.1.3,NA,NA,config-helpers,0.2.2,library,NA,Apache-2.0
jest,30.1.3,NA,NA,core,0.14.0,library,Nicholas C. Zakas,Apache-2.0
jest,30.1.3,NA,NA,eslintrc,3.3.1,library,Nicholas C. Zakas,MIT
jest,30.1.3,NA,NA,plugin-kit,0.3.1,library,Nicholas C. Zakas,Apache-2.0
